,Date,Team,Acquired,Relinquished,Notes,PLAYER_ID,TEAM_ID,NICKNAME,inj_MIN,inj_FGA,inj_FG_PCT,inj_FG3A,inj_FG3_PCT,inj_FTA,inj_FT_PCT,inj_REB,inj_AST,inj_STL,inj_BLK,inj_TO,inj_PF,inj_PTS,inj_PLUS_MINUS,p5_MIN,p5_FGA,p5_FG_PCT,p5_FG3A,p5_FG3_PCT,p5_FTA,p5_FT_PCT,p5_REB,p5_AST,p5_STL,p5_BLK,p5_TO,p5_PF,p5_PTS,p5_PLUS_MINUS
11393,2012-04-22,Hornets,,Trevor Ariza,DNP (P),2772,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11394,2012-04-24,Hornets,,Chris Kaman,bruised left tibia (DNP),2549,1610612766,Hornets,,,,,,,,,,,,,,,,19.933333333333334,2.0,0.5,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,4.0,6.0
11395,2012-04-24,Hornets,,Eric Gordon,rest (DNP),201569,1610612766,Hornets,,,,,,,,,,,,,,,,34.75,13.333333333333334,0.4546666666666667,3.3333333333333335,0.13333333333333333,10.0,0.8223333333333334,2.0,4.0,1.0,0.3333333333333333,3.0,2.6666666666666665,20.666666666666668,7.333333333333333
11396,2012-04-24,Hornets,,Jason Smith,sprained left ankle (DNP),201160,1610612766,Hornets,,,,,,,,,,,,,,,,25.70666666666666,9.6,0.546,0.2,0.0,0.8,0.2,6.4,1.6,0.2,1.4,1.0,3.0,10.8,2.4
11397,2012-04-24,Hornets,,Trevor Ariza,DNP (P),2772,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11398,2012-04-26,Hornets,,Chris Kaman,bruised left tibia (DNP),2549,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399,2012-04-26,Hornets,,Gustavo Ayon,concussion (DNP),202970,1610612766,Hornets,,,,,,,,,,,,,,,,21.68,5.2,0.46900000000000003,0.0,0.0,2.0,0.55,6.6,1.8,0.8,1.6,0.0,2.8,6.4,-3.0
11400,2012-04-26,Hornets,,Trevor Ariza,DNP (P),2772,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401,2012-07-27,Hornets,,Austin Rivers,surgery on right ankle to remove bone spurs (out indefinitely),203085,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402,2012-08-05,Hornets,,Robin Lopez,surgery on left knee to repair medial meniscus,201577,1610612766,Hornets,24.58333333333333,7.0,0.7140000000000001,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,1.0,1.0,10.0,-12.0,15.693333333333333,4.4,0.6834,0.0,0.0,2.8,0.55,3.0,0.2,0.2,1.6,0.6,2.8,7.6,-2.6
11403,2012-10-31,Hornets,,Eric Gordon,placed on IL with sore left knee / right knee injury,201569,1610612766,Hornets,,,,,,,,,,,,,,,,37.983333333333334,15.5,0.404,5.0,0.2,11.0,0.7335,3.0,5.0,1.5,0.5,4.0,3.0,22.0,2.5
11404,2012-11-03,Hornets,,Anthony Davis,concussion (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,30.49666666666667,12.0,0.47239999999999993,0.2,0.0,4.2,0.6,9.8,0.4,1.4,1.8,3.0,1.4,14.4,-7.0
11405,2012-11-07,Hornets,,Anthony Davis,concussion (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,29.370833333333334,12.0,0.54875,0.0,0.0,4.75,0.5,8.0,0.0,1.75,1.75,2.75,1.5,16.5,-7.0
11406,2012-11-07,Hornets,,Austin Rivers,sprained left index finger (DNP),203085,1610612766,Hornets,,,,,,,,,,,,,,,,24.923333333333336,7.2,0.1554,1.4,0.0,2.4,0.6666000000000001,1.4,3.2,1.2,0.2,1.4,2.6,4.8,5.0
11407,2012-11-20,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,31.5625,13.0,0.46025000000000005,0.5,0.0,5.5,0.6112500000000001,9.25,1.25,1.0,2.5,2.0,2.75,16.75,-6.0
11408,2012-11-21,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,31.5625,13.0,0.46025000000000005,0.5,0.0,5.5,0.6112500000000001,9.25,1.25,1.0,2.5,2.0,2.75,16.75,-6.0
11409,2012-11-23,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,29.916666666666668,11.333333333333334,0.44700000000000006,0.3333333333333333,0.0,4.333333333333333,0.6296666666666667,8.666666666666666,1.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,3.0,14.666666666666666,-9.666666666666666
11410,2012-11-25,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,30.349999999999998,13.5,0.5275000000000001,0.5,0.0,4.5,0.4445,11.0,1.0,0.0,1.0,3.0,2.5,18.0,-18.0
11411,2012-11-26,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,31.566666666666666,13.0,0.769,0.0,0.0,9.0,0.889,11.0,1.0,0.0,0.0,4.0,4.0,28.0,-17.0
11412,2012-11-28,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11413,2012-12-01,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11414,2012-12-03,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11415,2012-12-05,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11416,2012-12-07,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11417,2012-12-08,Hornets,,Anthony Davis,stress reaction in left ankle (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11418,2012-12-14,Hornets,,Jason Smith,sprained right shoulder (DNP),201160,1610612766,Hornets,,,,,,,,,,,,,,,,18.703333333333333,8.0,0.3834,0.2,0.0,0.8,0.15,4.0,1.0,0.2,1.6,1.0,2.2,7.4,-10.2
11419,2012-12-16,Hornets,,Jason Smith,placed on IL with right shoulder injury,201160,1610612766,Hornets,,,,,,,,,,,,,,,,18.703333333333333,8.0,0.3834,0.2,0.0,0.8,0.15,4.0,1.0,0.2,1.6,1.0,2.2,7.4,-10.2
11420,2012-12-29,Hornets,,Darius Miller,placed on IL,203121,1610612766,Hornets,,,,,,,,,,,,,,,,8.2,2.0,0.1665,1.0,0.0,1.0,0.5,2.0,0.5,0.0,0.0,1.5,1.5,2.0,2.0
11421,2013-01-02,Hornets,,Eric Gordon,right knee injury (DNP),201569,1610612766,Hornets,,,,,,,,,,,,,,,,28.86666666666667,14.333333333333334,0.329,4.666666666666667,0.17766666666666667,10.0,0.5913333333333334,1.3333333333333333,5.0,1.0,0.0,4.0,3.0,17.333333333333332,-0.6666666666666666
11422,2013-01-16,Hornets,,Eric Gordon,sore right knee / rest (DNP),201569,1610612766,Hornets,,,,,,,,,,,,,,,,30.026666666666664,15.4,0.3978,4.4,0.20020000000000002,4.8,0.8056000000000001,2.2,3.4,0.8,0.2,2.4,1.6,17.2,5.6
11423,2013-01-19,Hornets,,Brian Roberts,sprained left ankle (DNP),203148,1610612766,Hornets,,,,,,,,,,,,,,,,8.983333333333333,3.8,0.3832,2.0,0.1,1.8,0.6,0.6,1.0,0.2,0.0,0.2,0.8,4.8,-1.6
11424,2013-01-30,Hornets,,Eric Gordon,DNP,201569,1610612766,Hornets,,,,,,,,,,,,,,,,30.086666666666666,10.8,0.48739999999999994,4.0,0.55,4.6,0.95,1.6,1.6,1.6,0.4,2.8,2.2,17.2,0.6
11425,2013-02-02,Hornets,,Eric Gordon,rest / sore back (DNP),201569,1610612766,Hornets,,,,,,,,,,,,,,,,29.29583333333333,9.75,0.44675000000000004,3.25,0.3125,5.25,0.875,1.75,2.0,1.5,0.5,2.75,1.75,15.5,-2.75
11426,2013-02-11,Hornets,,Eric Gordon,knee injury (DNP),201569,1610612766,Hornets,,,,,,,,,,,,,,,,29.075000000000003,12.0,0.35025,2.0,0.25,4.0,0.75,0.5,2.25,0.25,0.0,3.5,0.25,12.75,-1.75
11427,2013-02-13,Hornets,,Eric Gordon,sprained right hand (DNP),201569,1610612766,Hornets,,,,,,,,,,,,,,,,30.483333333333334,13.333333333333334,0.342,2.6666666666666665,0.3333333333333333,4.0,0.75,0.0,2.3333333333333335,0.3333333333333333,0.0,3.0,0.3333333333333333,14.0,2.0
11428,2013-02-20,Hornets,,Eric Gordon,sprained right hand (DNP),201569,1610612766,Hornets,,,,,,,,,,,,,,,,29.633333333333336,14.333333333333334,0.42766666666666664,3.6666666666666665,0.47633333333333333,3.3333333333333335,0.6666666666666666,0.6666666666666666,2.0,0.0,0.0,3.6666666666666665,1.6666666666666667,17.666666666666668,-2.0
11429,2013-02-20,Hornets,,Eric Gordon,DNP,201569,1610612766,Hornets,,,,,,,,,,,,,,,,29.633333333333336,14.333333333333334,0.42766666666666664,3.6666666666666665,0.47633333333333333,3.3333333333333335,0.6666666666666666,0.6666666666666666,2.0,0.0,0.0,3.6666666666666665,1.6666666666666667,17.666666666666668,-2.0
11430,2013-02-27,Hornets,,Anthony Davis,sprained left shoulder (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,26.916666666666664,10.0,0.44480000000000003,0.2,0.0,3.4,1.0,7.4,1.0,1.2,1.0,0.6,1.8,12.6,3.2
11431,2013-02-27,Hornets,,Eric Gordon,sore knee (DNP),201569,1610612766,Hornets,,,,,,,,,,,,,,,,29.6375,16.0,0.392,4.5,0.149,4.5,0.8472500000000001,1.75,4.25,0.5,0.0,3.5,2.0,17.5,1.25
11432,2013-03-01,Hornets,,Anthony Davis,sprained left shoulder (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,25.4625,9.25,0.4405,0.25,0.0,3.5,1.0,6.75,0.5,0.5,1.0,0.5,1.75,12.0,4.0
11433,2013-03-01,Hornets,,Jason Smith,torn labrum in right shoulder (DNP),201160,1610612766,Hornets,,,,,,,,,,,,,,,,19.695833333333333,9.5,0.539,0.0,0.0,2.75,0.575,4.5,0.75,0.5,1.25,0.75,3.5,12.5,4.25
11434,2013-03-04,Hornets,,Jason Smith,placed on IL with torn labrum in right shoulder (out for season),201160,1610612766,Hornets,,,,,,,,,,,,,,,,19.695833333333333,9.5,0.539,0.0,0.0,2.75,0.575,4.5,0.75,0.5,1.25,0.75,3.5,12.5,4.25
11435,2013-03-07,Hornets,,Austin Rivers,fractured hand (out indefinitely),203085,1610612766,Hornets,15.35,6.0,0.833,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,10.0,16.0,24.743333333333332,5.6,0.5692,1.4,0.3666,1.6,0.45,1.2,2.0,0.2,0.0,1.0,1.6,7.4,-4.2
11436,2013-03-09,Hornets,,Austin Rivers,placed on IL with fractured right hand (out for season),203085,1610612766,Hornets,15.35,6.0,0.833,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,10.0,16.0,24.743333333333332,5.6,0.5692,1.4,0.3666,1.6,0.45,1.2,2.0,0.2,0.0,1.0,1.6,7.4,-4.2
11437,2013-03-10,Hornets,,Eric Gordon,rest / right knee injury (DNP),201569,1610612766,Hornets,,,,,,,,,,,,,,,,29.379166666666663,15.5,0.427,5.75,0.55825,2.5,0.46875,2.25,4.0,0.5,0.0,1.75,1.75,16.75,-9.0
11438,2013-03-12,Hornets,,Ryan Anderson,viral infection (DNP),201583,1610612766,Hornets,,,,,,,,,,,,,,,,35.54,13.6,0.4312,6.2,0.3588,3.8,0.7834,8.2,2.0,0.4,1.0,2.4,2.0,16.6,-4.6
11439,2013-03-18,Hornets,,Eric Gordon,right knee injury (DNP),201569,1610612766,Hornets,,,,,,,,,,,,,,,,29.2125,11.75,0.50325,3.5,0.46875,2.75,0.91675,1.0,2.25,1.0,0.0,1.0,1.5,15.5,-8.5
11440,2013-03-25,Hornets,,Eric Gordon,sore left ankle (DNP),201569,1610612766,Hornets,,,,,,,,,,,,,,,,29.924999999999997,12.75,0.41974999999999996,3.0,0.1875,3.5,0.85425,1.5,2.0,0.75,0.0,2.5,1.5,14.0,-1.0
11441,2013-03-25,Hornets,,Greivis Vasquez,sprained left ankle (DNP),202349,1610612766,Hornets,,,,,,,,,,,,,,,,35.70333333333333,15.4,0.4506,3.4,0.29660000000000003,1.8,0.7333999999999999,5.6,7.6,0.8,0.0,3.6,2.6,16.2,-7.8
11442,2013-03-29,Hornets,,Greivis Vasquez,sore/sprained left ankle (DNP),202349,1610612766,Hornets,,,,,,,,,,,,,,,,31.954166666666666,9.0,0.33825000000000005,2.75,0.27075,1.75,0.66675,3.75,7.0,0.75,0.0,3.0,2.75,9.75,-9.0
11443,2013-04-11,Hornets,,Anthony Davis,sprained MCL and bone bruise in left knee (out indefinitely),203076,1610612766,Hornets,31.75,9.0,0.444,0.0,0.0,5.0,1.0,10.0,2.0,0.0,2.0,1.0,2.0,13.0,-10.0,33.58,12.4,0.47240000000000004,0.0,0.0,6.0,0.8872,10.2,1.0,1.8,1.8,0.8,3.2,17.0,1.0
11444,2013-04-12,Hornets,,Anthony Davis,sprained MCL in left knee (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,32.49333333333333,12.0,0.4702,0.0,0.0,4.8,0.96,9.6,1.0,1.6,1.8,1.0,3.4,16.2,-2.6
11445,2013-04-12,Hornets,,Greivis Vasquez,sprained right ankle (DNP),202349,1610612766,Hornets,,,,,,,,,,,,,,,,33.379999999999995,11.2,0.4288,2.8,0.20659999999999998,1.8,0.5334,2.8,7.6,0.8,0.0,3.0,2.4,12.2,-3.8
11446,2013-04-14,Hornets,,Anthony Davis,sprained MCL in left knee (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,32.725,12.25,0.54225,0.0,0.0,5.5,0.95,9.75,1.25,1.75,2.0,1.0,3.0,18.75,-1.25
11447,2013-04-17,Hornets,,Anthony Davis,sprained MCL in left knee (DNP),203076,1610612766,Hornets,,,,,,,,,,,,,,,,33.34444444444444,11.0,0.5146666666666667,0.0,0.0,5.666666666666667,1.0,9.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,3.6666666666666665,17.0,-5.0
11448,2013-04-17,Hornets,,Greivis Vasquez,sprained right ankle (DNP),202349,1610612766,Hornets,,,,,,,,,,,,,,,,32.36666666666667,11.25,0.334,3.25,0.1125,1.0,0.25,2.75,6.0,0.75,0.0,2.25,2.0,9.0,-9.25
11449,2014-09-02,Hornets,,Noah Vonleh,surgery to repair sports hernia (out indefinitely),203943,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450,2014-10-29,Hornets,,Jeff Taylor ,placed on IL,,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451,2014-10-29,Hornets,,Noah Vonleh,placed on IL recovering from surgery to repait hernia / back injury,203943,1610612766,Hornets,,,,,,,,,,,,,,,,18.7,5.0,0.4,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,4.0,4.0,4.0
11452,2014-11-04,Hornets,,Michael Kidd-Gilchrist,placed on IL with bruised ribs,203077,1610612766,Hornets,9.566666666666666,4.0,0.75,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,6.0,-9.0,30.55333333333333,9.2,0.5506,0.0,0.0,5.0,0.54,7.2,1.8,0.4,0.6,0.8,2.0,13.0,0.8
11453,2014-11-07,Hornets,,Noah Vonleh,placed on IL,203943,1610612766,Hornets,,,,,,,,,,,,,,,,18.7,5.0,0.4,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,4.0,4.0,4.0
11454,2014-11-14,Hornets,,Michael Kidd-Gilchrist,placed on IL with right foot injury,203077,1610612766,Hornets,20.266666666666666,6.0,0.667,0.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,12.0,-7.0,23.933333333333334,5.2,0.5833999999999999,0.0,0.0,4.6,0.54,5.6,1.4,0.2,1.0,1.2,2.0,9.4,-7.0
11455,2014-11-17,Hornets,,Gary Neal,concussion (DTD),202390,1610612766,Hornets,,,,,,,,,,,,,,,,23.386666666666667,9.0,0.38520000000000004,2.4,0.25339999999999996,5.2,0.9278000000000001,2.6,1.8,0.4,0.0,0.8,1.4,12.8,-4.0
11456,2014-11-19,Hornets,,Gary Neal,placed on IL with concussion,202390,1610612766,Hornets,,,,,,,,,,,,,,,,23.386666666666667,9.0,0.38520000000000004,2.4,0.25339999999999996,5.2,0.9278000000000001,2.6,1.8,0.4,0.0,0.8,1.4,12.8,-4.0
11457,2014-11-19,Hornets,,P.J. Hairston,sprained right ankle (DNP),,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11458,2014-11-21,Hornets,,P.J. Hairston,placed on IL with sprained right ankle,,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11459,2014-11-26,Hornets,,Gary Neal,placed on IL with left shoulder injury,202390,1610612766,Hornets,14.283333333333333,7.0,0.28600000000000003,2.0,0.0,5.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,23.912499999999998,10.0,0.377,2.0,0.5,2.75,1.0,2.25,1.0,0.25,0.0,1.25,3.0,12.0,-5.25
11460,2014-11-28,Hornets,,Marvin Williams,sprained left shoulder (DTD),101107,1610612766,Hornets,,,,,,,,,,,,,,,,22.083333333333332,5.0,0.375,2.8,0.3834,0.4,0.2,2.6,1.0,0.4,0.0,0.0,2.4,6.0,-3.6
11461,2014-12-12,Hornets,,Noah Vonleh,placed on IL,203943,1610612766,Hornets,,,,,,,,,,,,,,,,12.0,2.0,0.5,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
11462,2014-12-19,Hornets,,Lance Stephenson,bruised pelvis (DTD),202362,1610612766,Hornets,25.0,8.0,0.375,2.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,7.0,-2.0,31.083333333333336,12.6,0.41159999999999997,2.2,0.1,1.4,0.3,4.2,3.2,0.6,0.0,1.4,2.4,11.2,-7.2
11463,2014-12-20,Hornets,,Lance Stephenson,placed on IL with bruised pelvis,202362,1610612766,Hornets,25.0,8.0,0.375,2.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,7.0,-2.0,31.083333333333336,12.6,0.41159999999999997,2.2,0.1,1.4,0.3,4.2,3.2,0.6,0.0,1.4,2.4,11.2,-7.2
11464,2014-12-26,Hornets,,Jannero Pargo,placed on IL with back injury,2457,1610612766,Hornets,,,,,,,,,,,,,,,,5.741666666666666,2.0,0.3335,1.5,0.3335,0.0,0.0,1.0,1.5,0.0,0.0,0.5,0.5,3.0,-1.5
11465,2014-12-29,Hornets,,Jeff Taylor ,placed on IL,,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11466,2014-12-29,Hornets,,Noah Vonleh,placed on IL,203943,1610612766,Hornets,,,,,,,,,,,,,,,,7.366666666666666,2.0,0.5,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
11467,2014-12-29,Hornets,,Lance Stephenson,bruised pelvis (DTD),202362,1610612766,Hornets,,,,,,,,,,,,,,,,28.473333333333336,11.2,0.3932,2.2,0.1,1.2,0.3,3.8,2.4,0.6,0.0,1.2,1.6,9.4,-7.0
11468,2014-12-31,Hornets,,Al Jefferson,strained adductor muscle in left groin (out indefinitely),2744,1610612766,Hornets,27.566666666666666,12.0,0.25,0.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,3.0,4.0,6.0,-4.0,27.773333333333333,11.0,0.5702,0.0,0.0,1.6,0.25,8.4,1.2,0.2,0.8,0.6,2.0,14.2,0.8
11469,2014-12-31,Hornets,,Al Jefferson,placed on IL with strained adductor muscle in left groin,2744,1610612766,Hornets,27.566666666666666,12.0,0.25,0.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,3.0,4.0,6.0,-4.0,27.773333333333333,11.0,0.5702,0.0,0.0,1.6,0.25,8.4,1.2,0.2,0.8,0.6,2.0,14.2,0.8
11470,2015-01-08,Hornets,,Cody Zeller,strained right shoulder (DTD),203469,1610612766,Hornets,,,,,,,,,,,,,,,,25.546666666666663,6.8,0.643,0.0,0.0,2.4,0.35,6.2,2.0,1.0,1.2,2.0,2.2,10.8,1.4
11471,2015-01-08,Hornets,,P.J. Hairston,illness (DTD),,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11472,2015-01-10,Hornets,,Lance Stephenson,placed on IL with strained pelvis,202362,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11473,2015-01-14,Hornets,,Gary Neal,sore right hamstring (DTD),202390,1610612766,Hornets,,,,,,,,,,,,,,,,18.974999999999998,9.0,0.218,3.25,0.125,2.25,0.75,1.25,2.0,0.0,0.0,1.75,2.0,7.25,-3.5
11474,2015-01-17,Hornets,,Kemba Walker,left knee injury (DTD),202689,1610612766,Hornets,,,,,,,,,,,,,,,,36.023333333333326,22.4,0.4864,5.2,0.328,7.6,0.9077999999999999,4.8,4.2,1.0,0.8,1.8,1.2,29.8,11.4
11475,2015-01-19,Hornets,,Kemba Walker,placed on IL with left knee injury,202689,1610612766,Hornets,,,,,,,,,,,,,,,,36.023333333333326,22.4,0.4864,5.2,0.328,7.6,0.9077999999999999,4.8,4.2,1.0,0.8,1.8,1.2,29.8,11.4
11476,2015-01-21,Hornets,,Noah Vonleh,placed on IL,203943,1610612766,Hornets,6.05,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.0,9.55,2.5,0.4165,0.0,0.0,1.0,0.25,2.0,0.5,0.5,0.5,1.0,1.5,2.5,-10.0
11477,2015-01-24,Hornets,,Kemba Walker,placed on IL with torn lateral meniscus in left knee,202689,1610612766,Hornets,25.41666666666667,14.0,0.214,5.0,0.2,1.0,1.0,0.0,4.0,2.0,0.0,2.0,2.0,8.0,-24.0,34.74583333333334,19.75,0.42625,6.25,0.31075,7.25,0.9055,4.25,3.25,1.0,0.75,1.75,0.75,25.0,13.25
11478,2015-01-28,Hornets,,Bismack Biyombo,bone bruise in right knee (DTD),202687,1610612766,Hornets,,,,,,,,,,,,,,,,23.25333333333333,5.6,0.5191999999999999,0.0,0.0,3.2,0.4800000000000001,7.8,0.0,0.2,1.2,0.6,2.8,7.6,1.8
11479,2015-01-28,Hornets,,Kemba Walker,surgery on left knee to repair torn lateral meniscus (out for season),202689,1610612766,Hornets,25.41666666666667,14.0,0.214,5.0,0.2,1.0,1.0,0.0,4.0,2.0,0.0,2.0,2.0,8.0,-24.0,34.74583333333334,19.75,0.42625,6.25,0.31075,7.25,0.9055,4.25,3.25,1.0,0.75,1.75,0.75,25.0,13.25
11480,2015-01-28,Hornets,,Marvin Williams,concussion (DTD),101107,1610612766,Hornets,,,,,,,,,,,,,,,,20.839999999999996,5.0,0.37939999999999996,1.8,0.05,1.4,0.15,6.0,0.2,1.2,0.6,0.6,1.6,4.2,0.8
11481,2015-02-05,Hornets,,Bismack Biyombo,placed on IL with bone bruise in right knee,202687,1610612766,Hornets,,,,,,,,,,,,,,,,18.97222222222222,6.0,0.389,0.0,0.0,1.6666666666666667,0.5556666666666666,6.333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,7.333333333333333,-5.333333333333333
11482,2015-02-08,Hornets,,Michael Kidd-Gilchrist,strained right hamstring (DTD),203077,1610612766,Hornets,,,,,,,,,,,,,,,,25.6,8.0,0.5486,0.0,0.0,4.8,0.595,7.6,2.0,0.4,0.2,0.8,1.6,12.0,6.4
11483,2015-03-01,Hornets,,P.J. Hairston,placed on IL,,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11484,2015-03-11,Hornets,,Cody Zeller,placed on IL with shoulder injury,203469,1610612766,Hornets,6.866666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,-11.0,21.86,7.8,0.6112,0.0,0.0,3.2,1.0,7.4,1.4,0.2,0.2,0.6,3.4,12.4,7.4
11485,2015-03-13,Hornets,,Al Jefferson,placed on IL with strained right knee / right calf injury (P),2744,1610612766,Hornets,24.38333333333333,9.0,0.444,0.0,0.0,2.0,0.5,6.0,1.0,1.0,2.0,2.0,1.0,9.0,2.0,30.98,16.8,0.5424,0.2,0.0,3.8,0.4692,9.6,2.2,2.2,1.0,1.2,1.4,20.2,7.8
11486,2015-03-16,Hornets,,P.J. Hairston,placed on IL,,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11487,2015-03-20,Hornets,,Noah Vonleh,placed on IL,203943,1610612766,Hornets,,,,,,,,,,,,,,,,3.911111111111111,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,-1.3333333333333333
11488,2015-03-20,Hornets,,Troy Daniels,placed on IL,203584,1610612766,Hornets,,,,,,,,,,,,,,,,4.641666666666666,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,3.0,0.0
11489,2015-03-22,Hornets,,Cody Zeller,placed on IL with sore right shoulder (out for season),203469,1610612766,Hornets,19.15,3.0,0.0,0.0,0.0,2.0,0.5,6.0,4.0,0.0,0.0,0.0,1.0,1.0,-2.0,18.223333333333336,6.0,0.47119999999999995,0.0,0.0,2.8,0.8,6.0,0.8,0.2,0.6,0.4,2.8,9.2,2.6
11490,2015-03-28,Hornets,,Michael Kidd-Gilchrist,placed on IL with sprained left ankle (out for season),203077,1610612766,Hornets,22.8,11.0,0.364,0.0,0.0,4.0,0.75,8.0,0.0,1.0,1.0,1.0,1.0,11.0,2.0,35.67333333333333,8.8,0.4628,0.0,0.0,2.8,0.7,8.4,1.2,0.2,1.4,1.2,2.6,10.8,0.2
11491,2015-04-04,Hornets,,Al Jefferson,sore right knee (out for season),2744,1610612766,Hornets,,,,,,,,,,,,,,,,24.09333333333333,11.4,0.4098,0.2,0.0,1.8,0.3,6.2,1.8,0.2,1.4,0.8,1.6,12.0,0.2
11492,2015-04-08,Hornets,,Lance Stephenson,sprained right toe (out for season),202362,1610612766,Hornets,,,,,,,,,,,,,,,,13.738888888888887,6.333333333333333,0.3013333333333334,1.6666666666666667,0.13333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,2.0,6.0,-2.3333333333333335
11493,2015-04-13,Hornets,,P.J. Hairston,sprained right knee (out for season),,1610612766,Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11494,2015-04-22,Hornets,,Cody Zeller,surgery on right shoulder to repair torn tendon (out indefinitely),203469,1610612766,Hornets,19.15,3.0,0.0,0.0,0.0,2.0,0.5,6.0,4.0,0.0,0.0,0.0,1.0,1.0,-2.0,18.223333333333336,6.0,0.47119999999999995,0.0,0.0,2.8,0.8,6.0,0.8,0.2,0.6,0.4,2.8,9.2,2.6
