,TEAM_ID,Team,PLAYER_ID,Player,DateInjured,InjuryNotes,DateRecovered,RecoverNotes
13821,1610612754,Pacers,162777,Georges Niang,2017-01-05,placed on IL,2017-01-07,activated from IL
13822,1610612754,Pacers,1626176,Rakeem Christmas,2017-01-07,placed on IL,2017-01-23,activated from IL
13823,1610612754,Pacers,201166,Aaron Brooks,2017-01-23,placed on IL with sore right knee,2017-01-26,activated from IL
13824,1610612754,Pacers,202338,Kevin Seraphin,2017-01-26,placed on IL with sore left knee,2017-02-01,activated from IL
13825,1610612754,Pacers,1627777,Georges Niang,2017-02-01,placed on IL,2017-02-03,activated from IL
13826,1610612754,Pacers,162777,Georges Niang,2017-02-01,placed on IL,2017-02-03,activated from IL
13827,1610612754,Pacers,1626176,Rakeem Christmas,2017-02-01,placed on IL with right groin injury,2017-02-04,activated from IL
13828,1610612754,Pacers,201155,Rodney Stuckey,2017-02-02,sprained right ankle (DTD),2017-02-06,activated from IL
13829,1610612754,Pacers,201155,Rodney Stuckey,2017-02-03,placed on IL with sprained right ankle,2017-02-06,activated from IL
13830,1610612754,Pacers,201152,Thaddeus Young,2017-02-04,placed on IL with sprained left wrist,2017-02-24,activated from IL
13831,1610612754,Pacers,1627777,Georges Niang,2017-02-06,placed on IL,2017-02-13,activated from IL
13832,1610612754,Pacers,162777,Georges Niang,2017-02-06,placed on IL,2017-02-13,activated from IL
13833,1610612754,Pacers,202730,Lavoy Allen,2017-02-13,sore right knee (DTD),2017-02-24,activated from IL
13834,1610612754,Pacers,1626176,Rakeem Christmas,2017-02-13,placed on IL,2017-02-15,activated from IL
13835,1610612754,Pacers,202730,Lavoy Allen,2017-02-15,placed on IL with sore right knee,2017-02-24,activated from IL
13836,1610612754,Pacers,2744,Al Jefferson,2017-02-24,placed on IL with dental ailment,2017-03-01,activated from IL
13837,1610612754,Pacers,1627777,Georges Niang,2017-02-24,placed on IL,2017-03-28,activated from IL
13838,1610612754,Pacers,162777,Georges Niang,2017-02-24,placed on IL,2017-03-28,activated from IL
13839,1610612754,Pacers,201152,Thaddeus Young,2017-03-01,placed on IL,2017-03-05,activated from IL
13840,1610612754,Pacers,202730,Lavoy Allen,2017-03-05,placed on IL with sore right knee,2017-03-08,activated from IL
13841,1610612754,Pacers,1626202,Joe Young,2017-03-08,placed on IL,2017-03-15,activated from IL
13842,1610612754,Pacers,202730,Lavoy Allen,2017-03-14,sore left knee (DTD),2017-03-19,activated from IL
13843,1610612754,Pacers,202730,Lavoy Allen,2017-03-15,placed on IL with sore left knee,2017-03-19,activated from IL
13844,1610612754,Pacers,1626202,Joe Young,2017-03-19,placed on IL,2017-03-26,activated from IL
13845,1610612754,Pacers,203922,Glenn Robinson III,2017-03-23,strained left calf (out for season),2018-02-23,activated from IL
13846,1610612754,Pacers,203922,Glenn Robinson III,2017-03-26,placed on IL with strained left calf (out for season),2018-02-23,activated from IL
13847,1610612754,Pacers,2744,Al Jefferson,2017-03-27,sprained left ankle (DTD),2017-04-06,returned to lineup
13848,1610612754,Pacers,201155,Rodney Stuckey,2017-03-28,placed on IL with strained patellar tendon in left knee,2017-03-29,activated from IL
13849,1610612754,Pacers,1627777,Georges Niang,2017-04-02,placed on IL,2018-01-30,activated from IL
13850,1610612754,Pacers,162777,Georges Niang,2017-04-02,placed on IL,2018-01-30,activated from IL
13851,1610612754,Pacers,2744,Al Jefferson,2017-04-08,sprained left ankle (out for season),,
13852,1610612754,Pacers,1627777,Georges Niang,2017-04-15,placed on IL,2018-01-30,activated from IL
13853,1610612754,Pacers,162777,Georges Niang,2017-04-15,placed on IL,2018-01-30,activated from IL
13854,1610612754,Pacers,203922,Glenn Robinson III,2017-04-15,placed on IL with strained left calf (out for season),2018-02-23,activated from IL
13855,1610612754,Pacers,1626202,Joe Young,2017-04-17,placed on IL,2018-04-22,returned to lineup
13856,1610612754,Pacers,203922,Glenn Robinson III,2017-09-30,high ankle sprain (DTD),2018-02-23,activated from IL
13857,1610612754,Pacers,203922,Glenn Robinson III,2017-10-14,surgery on left ankle (out indefinitely),2018-02-23,activated from IL
13858,1610612754,Pacers,1627816,Alex Poythress,2017-10-18,placed on IL,2017-10-20,activated from IL
13859,1610612754,Pacers,203992,Bogdan Bogdanovic,2017-10-18,placed on IL with sprained right ankle,2017-10-23,activated from IL
13860,1610612754,Pacers,1628410,Edmond Sumner,2017-10-18,placed on IL with surgery on left knee,2018-04-10,activated from IL
13861,1610612754,Pacers,203922,Glenn Robinson III,2017-10-18,placed on IL recovering from surgery on left ankle,2018-02-23,activated from IL
13862,1610612754,Pacers,1628387,Ike Anigbogu,2017-10-18,knee injury (DTD),2017-10-20,returned to lineup
13863,1610612754,Pacers,1626167,Myles Turner,2017-10-19,sore neck (DTD),2017-11-03,activated from IL
13864,1610612754,Pacers,1626167,Myles Turner,2017-10-20,placed on IL with concussion,2017-11-03,activated from IL
13865,1610612754,Pacers,,T.J. Leaf,2017-11-04,sprained left ankle (DTD),,
13866,1610612754,Pacers,,T.J. Leaf,2017-11-05,placed on IL with sprained left ankle,,
13867,1610612754,Pacers,,Domas Sabonis,2017-11-07,placed on IL with bruised right calf,,
13868,1610612754,Pacers,1627816,Alex Poythress,2017-11-10,placed on IL,2017-11-15,activated from IL
13869,1610612754,Pacers,1628387,Ike Anigbogu,2017-11-15,placed on IL,2017-11-25,activated from IL
13870,1610612754,Pacers,203506,Victor Oladipo,2017-11-25,placed on IL with bruised right knee,2017-11-27,activated from IL
13871,1610612754,Pacers,1628387,Ike Anigbogu,2017-11-27,placed on IL,2017-12-06,activated from IL
13872,1610612754,Pacers,1627816,Alex Poythress,2017-11-29,placed on IL,2017-12-17,activated from IL
13873,1610612754,Pacers,201954,Darren Collison,2017-12-10,sore left knee (DTD),2017-12-13,returned to lineup
13874,1610612754,Pacers,1628387,Ike Anigbogu,2017-12-17,placed on IL,2017-12-27,activated from IL
13875,1610612754,Pacers,,T.J. Leaf,2017-12-17,placed on IL,,
13876,1610612754,Pacers,203506,Victor Oladipo,2017-12-27,placed on IL with sore right knee,2018-01-06,activated from IL
13877,1610612754,Pacers,202711,Bojan Bogdanovic,2018-01-06,placed on IL with sprained left ankle,2018-01-08,activated from IL
13878,1610612754,Pacers,1628387,Ike Anigbogu,2018-01-06,placed on IL,2018-01-14,activated from IL
13879,1610612754,Pacers,1626167,Myles Turner,2018-01-10,right elbow injury (DTD),2018-01-27,activated from IL
13880,1610612754,Pacers,1628500,Ben Moore,2018-01-14,placed on IL,2018-01-24,activated from IL
13881,1610612754,Pacers,,T.J. Leaf,2018-01-26,placed on IL with sprained right ankle,,
13882,1610612754,Pacers,1628500,Ben Moore,2018-01-29,placed on IL,2018-02-05,activated from IL
13883,1610612754,Pacers,203506,Victor Oladipo,2018-02-05,placed on IL with illness,2018-02-07,activated from IL
13884,1610612754,Pacers,201954,Darren Collison,2018-02-05,arthroscopic surgery on left knee (out indefinitely),2018-03-09,activated from IL
13885,1610612754,Pacers,201954,Darren Collison,2018-02-05,placed on IL recovering from arthroscopic surgery on left knee,2018-03-09,activated from IL
13886,1610612754,Pacers,,T.J. Leaf,2018-02-07,sore left calf (DTD),,
13887,1610612754,Pacers,1628387,Ike Anigbogu,2018-02-09,placed on IL,2018-02-11,activated from IL
13888,1610612754,Pacers,,T.J. Leaf,2018-02-11,placed on IL with sore left calf,,
13889,1610612754,Pacers,1628500,Ben Moore,2018-02-23,placed on IL,,
13890,1610612754,Pacers,1628387,Ike Anigbogu,2018-02-23,placed on IL,2018-03-17,activated from IL
13891,1610612754,Pacers,1627816,Alex Poythress,2018-03-09,placed on IL,2018-03-15,activated from IL
13892,1610612754,Pacers,,Domas Sabonis,2018-03-14,sprained left ankle (DTD),,
13893,1610612754,Pacers,,Domas Sabonis,2018-03-15,placed on IL with sprained left ankle,,
13894,1610612754,Pacers,1626167,Myles Turner,2018-03-17,placed on IL with sprained left ankle,2018-03-19,activated from IL
13895,1610612754,Pacers,1628387,Ike Anigbogu,2018-03-19,placed on IL,2019-01-07,returned to lineup
13896,1610612754,Pacers,1627816,Alex Poythress,2018-03-27,placed on IL,2018-03-29,activated from IL
13897,1610612754,Pacers,202344,Trevor Booker,2018-03-29,placed on IL,2018-04-01,activated from IL
13898,1610612754,Pacers,1627816,Alex Poythress,2018-04-01,placed on IL,2018-04-10,activated from IL
13899,1610612754,Pacers,202711,Bojan Bogdanovic,2018-04-10,placed on IL for rest,2018-04-15,activated from IL
13900,1610612754,Pacers,1628387,Ike Anigbogu,2018-04-10,placed on IL,2019-01-07,returned to lineup
13901,1610612754,Pacers,201152,Thaddeus Young,2018-04-10,placed on IL for rest,2018-04-22,activated from IL
13902,1610612754,Pacers,203506,Victor Oladipo,2018-04-10,placed on IL with sore right foot,2018-04-15,activated from IL
13903,1610612754,Pacers,1627816,Alex Poythress,2018-04-15,placed on IL,2018-04-20,activated from IL
13904,1610612754,Pacers,1626202,Joe Young,2018-04-20,illness (DTD),2018-04-22,returned to lineup
13905,1610612754,Pacers,201152,Thaddeus Young,2018-04-20,placed on IL with sinus infection,2018-04-22,activated from IL
13906,1610612754,Pacers,1627816,Alex Poythress,2018-04-22,placed on IL (out for season),2018-11-01,activated from IL
13907,1610612754,Pacers,203912,C.J. Wilcox,2018-09-21,placed on IL with torn right Achilles tendon (out for season),2018-10-19,activated from IL
13908,1610612754,Pacers,1628993,Alize Johnson,2018-10-17,placed on IL,2018-10-19,activated from IL
13909,1610612754,Pacers,,T.J. Leaf,2018-10-18,sprained left ankle (DTD),,
13910,1610612754,Pacers,,Domas Sabonis,2018-10-20,placed on IL with bruised right knee,,
13911,1610612754,Pacers,1628993,Alize Johnson,2018-10-24,placed on IL,2018-10-27,activated from IL
13912,1610612754,Pacers,1628993,Alize Johnson,2018-10-29,placed on IL,2018-12-04,activated from IL
13913,1610612754,Pacers,1628410,Edmond Sumner,2018-11-07,placed on IL,2018-11-26,activated from IL
13914,1610612754,Pacers,203506,Victor Oladipo,2018-11-19,placed on IL with sore right knee,2018-12-12,activated from IL
13915,1610612754,Pacers,1626167,Myles Turner,2018-11-23,placed on IL with sore left ankle,2018-11-26,activated from IL
13916,1610612754,Pacers,,Domas Sabonis,2018-12-07,placed on IL with illness,,
13917,1610612754,Pacers,1628410,Edmond Sumner,2018-12-12,placed on IL,2019-01-08,activated from IL
13918,1610612754,Pacers,201936,Tyreke Evans,2018-12-16,placed on IL with bruised right knee,2018-12-18,activated from IL
13919,1610612754,Pacers,1628993,Alize Johnson,2018-12-18,placed on IL,2019-01-08,activated from IL
13920,1610612754,Pacers,201936,Tyreke Evans,2018-12-21,bruised right knee (DTD),2018-12-26,activated from IL
13921,1610612754,Pacers,201936,Tyreke Evans,2018-12-23,placed on IL with bruised right knee,2018-12-26,activated from IL
13922,1610612754,Pacers,203124,Kyle O'Quinn,2018-12-26,illness (DTD),2018-12-28,returned to lineup
13923,1610612754,Pacers,1628387,Ike Anigbogu,2019-01-04,sore right knee (DTD),2019-01-07,returned to lineup
13924,1610612754,Pacers,1626167,Myles Turner,2019-01-06,placed on IL with sore right shoulder,2019-01-15,activated from IL
13925,1610612754,Pacers,1628410,Edmond Sumner,2019-01-15,placed on IL,2019-01-26,activated from IL
13926,1610612754,Pacers,203506,Victor Oladipo,2019-01-24,surgery on right knee to repair ruptured quadriceps tendon (out for season),2020-01-29,activated from IL
13927,1610612754,Pacers,203506,Victor Oladipo,2019-01-26,placed on IL recovering from surgery on right knee to repair ruptured quadriceps tendon (out for season),2020-01-29,activated from IL
13928,1610612754,Pacers,201936,Tyreke Evans,2019-01-28,placed on IL with sore lower back,2019-02-02,activated from IL
13929,1610612754,Pacers,1628993,Alize Johnson,2019-01-30,placed on IL,2019-03-10,returned to lineup
13930,1610612754,Pacers,203926,Doug McDermott,2019-02-02,placed on IL with rib injury,2019-02-11,activated from IL
13931,1610612754,Pacers,1626167,Myles Turner,2019-02-22,placed on IL with bruised left hip,2019-02-25,activated from IL
13932,1610612754,Pacers,1628993,Alize Johnson,2019-02-25,bruised left foot (DTD),2019-03-10,returned to lineup
13933,1610612754,Pacers,,Domas Sabonis,2019-02-26,sprained left ankle (DTD),,
13934,1610612754,Pacers,,Domas Sabonis,2019-02-27,placed on IL with sprained left ankle,,
13935,1610612754,Pacers,1628410,Edmond Sumner,2019-02-27,placed on IL,2019-03-05,activated from IL
13936,1610612754,Pacers,201936,Tyreke Evans,2019-02-27,food poisoning (DTD),2019-03-02,returned to lineup
13937,1610612754,Pacers,1628410,Edmond Sumner,2019-03-05,bruised left knee (DTD),2019-12-05,activated from IL
13938,1610612754,Pacers,201936,Tyreke Evans,2019-03-10,placed on IL with illness,2019-03-16,activated from IL
13939,1610612754,Pacers,201954,Darren Collison,2019-03-19,placed on IL with bruised right quadriceps,2019-03-27,activated from IL
13940,1610612754,Pacers,1628993,Alize Johnson,2019-03-27,placed on IL,2019-04-03,activated from IL
13941,1610612754,Pacers,1628993,Alize Johnson,2019-04-01,sore left foot (DTD),2019-04-03,activated from IL
13942,1610612754,Pacers,201954,Darren Collison,2019-04-01,placed on IL with groin injury,2019-04-07,activated from IL
13943,1610612754,Pacers,,Wes Matthews Jr.,2019-04-01,placed on IL with strained right hamstring,,
13944,1610612754,Pacers,201936,Tyreke Evans,2019-04-07,placed on IL with sore right knee,2019-04-10,activated from IL
13945,1610612754,Pacers,,Wes Matthews Jr.,2019-04-09,toe injury (DTD),,
13946,1610612754,Pacers,202711,Bojan Bogdanovic,2019-04-10,sore left hand (DTD),2019-04-14,returned to lineup
13947,1610612754,Pacers,1626167,Myles Turner,2019-04-10,placed on IL with sore right ankle,2019-04-13,activated from IL
13948,1610612754,Pacers,201152,Thaddeus Young,2019-04-10,right hand injury (DTD),2019-04-14,returned to lineup
13949,1610612754,Pacers,,Wes Matthews Jr.,2019-04-10,placed on IL with toe injury,,
13950,1610612754,Pacers,203087,Jeremy Lamb,2019-10-26,placed on IL with right hip pointer,2019-10-30,activated from IL
13951,1610612754,Pacers,1628410,Edmond Sumner,2019-10-30,placed on IL with fractured right hand,2019-12-05,activated from IL
13952,1610612754,Pacers,1626167,Myles Turner,2019-10-31,sprained right ankle (out indefinitely),2019-11-16,activated from IL
13953,1610612754,Pacers,1626167,Myles Turner,2019-11-01,placed on IL with sprained right ankle,2019-11-16,activated from IL
13954,1610612754,Pacers,,Domas Sabonis,2019-11-03,placed on IL with left calf injury,,
13955,1610612754,Pacers,203087,Jeremy Lamb,2019-11-06,placed on IL with sprained left ankle,2019-11-23,activated from IL
13956,1610612754,Pacers,1629048,Goga Bitadze,2019-11-07,concussion (DTD),2019-11-15,activated from IL
13957,1610612754,Pacers,1629048,Goga Bitadze,2019-11-08,placed on IL with concussion,2019-11-15,activated from IL
13958,1610612754,Pacers,1627763,Malcolm Brogdon,2019-11-16,placed on IL with sore lower back,2019-11-25,activated from IL
13959,1610612754,Pacers,204456,T.J. McConnell,2019-11-16,placed on IL with right groin injury,2019-11-23,activated from IL
13960,1610612754,Pacers,203960,JaKarr Sampson,2019-11-23,placed on IL with sore back,2019-12-17,activated from IL
13961,1610612754,Pacers,,Naz Mitrou-Long ,2019-11-25,placed on IL,,
13962,1610612754,Pacers,1627763,Malcolm Brogdon,2019-12-07,placed on IL with right hand injury,2019-12-09,activated from IL
13963,1610612754,Pacers,,Naz Mitrou-Long ,2019-12-15,sprained right ankle (DTD),,
13964,1610612754,Pacers,1628993,Alize Johnson,2019-12-17,placed on IL with illness,2019-12-18,activated from IL
13965,1610612754,Pacers,203087,Jeremy Lamb,2019-12-20,right groin injury (DTD),2019-12-23,returned to lineup
13966,1610612754,Pacers,1627763,Malcolm Brogdon,2019-12-23,placed on IL with left hamstring injury,2019-12-30,activated from IL
13967,1610612754,Pacers,1628410,Edmond Sumner,2020-01-02,placed on IL with sore right knee,2020-01-04,activated from IL
13968,1610612754,Pacers,1627763,Malcolm Brogdon,2020-01-02,placed on IL with sore lower back,2020-01-13,activated from IL
13969,1610612754,Pacers,,Domas Sabonis,2020-01-10,placed on IL with sore left knee,,
13970,1610612754,Pacers,1627763,Malcolm Brogdon,2020-01-10,strep throat (already on IL),2020-01-13,activated from IL
13971,1610612754,Pacers,1627763,Malcolm Brogdon,2020-01-23,concussion (DTD),2020-01-29,activated from IL
13972,1610612754,Pacers,1629048,Goga Bitadze,2020-01-24,placed on IL with illness,2020-01-26,activated from IL
13973,1610612754,Pacers,203960,JaKarr Sampson,2020-01-24,placed on IL with sprained left ankle,2020-01-26,activated from IL
13974,1610612754,Pacers,1627763,Malcolm Brogdon,2020-01-24,placed on IL with concussion,2020-01-29,activated from IL
13975,1610612754,Pacers,,T.J. Leaf,2020-01-24,placed on IL with sore right knee,,
13976,1610612754,Pacers,1626167,Myles Turner,2020-01-26,placed on IL with illness,2020-01-31,activated from IL
13977,1610612754,Pacers,203933,T.J. Warren,2020-02-02,concussion (DTD),2020-02-08,activated from IL
13978,1610612754,Pacers,203933,T.J. Warren,2020-02-03,placed on IL with concussion,2020-02-08,activated from IL
13979,1610612754,Pacers,1628410,Edmond Sumner,2020-02-10,placed on IL,2020-02-29,activated from IL
13980,1610612754,Pacers,1628410,Edmond Sumner,2020-02-21,left hip injury (DTD),2020-02-29,activated from IL
13981,1610612754,Pacers,203506,Victor Oladipo,2020-02-23,placed on IL with sore lower back,2020-02-27,activated from IL
13982,1610612754,Pacers,203087,Jeremy Lamb,2020-02-24,torn ACL in left knee (out for season),,
13983,1610612754,Pacers,203087,Jeremy Lamb,2020-02-25,placed on IL with torn ACL in left knee (out for season),,
13984,1610612754,Pacers,,Naz Mitrou-Long ,2020-02-25,sprained right ankle (DTD),,
13985,1610612754,Pacers,203506,Victor Oladipo,2020-03-02,placed on IL with sore right knee,2020-03-06,activated from IL
13986,1610612754,Pacers,203926,Doug McDermott,2020-03-06,placed on IL with toe injury,2020-07-31,activated from IL
13987,1610612754,Pacers,1627763,Malcolm Brogdon,2020-03-06,placed on IL with torn left quadriceps,2020-08-03,activated from IL
13988,1610612754,Pacers,203933,T.J. Warren,2020-03-06,placed on IL with left leg injury,2020-03-08,activated from IL
13989,1610612754,Pacers,,Domas Sabonis,2020-07-29,left foot injury (out for season),,
13990,1610612754,Pacers,1629048,Goga Bitadze,2020-07-29,knee injury (DTD),2020-08-04,returned to lineup
13991,1610612754,Pacers,,Domas Sabonis,2020-07-31,placed on IL with left foot injury (out for season),,
13992,1610612754,Pacers,1627763,Malcolm Brogdon,2020-08-01,placed on IL with cervical strain,2020-08-03,activated from IL
13993,1610612754,Pacers,203926,Doug McDermott,2020-08-06,placed on IL with sore right knee,2020-08-08,activated from IL
13994,1610612754,Pacers,203933,T.J. Warren,2020-08-11,placed on IL with sore right foot,2020-08-18,activated from IL
13995,1610612754,Pacers,1627763,Malcolm Brogdon,2020-08-12,placed on IL with sore neck,2020-08-14,activated from IL
13996,1610612754,Pacers,1626167,Myles Turner,2020-08-13,placed on IL with sprained right wrist,2020-08-18,activated from IL
13997,1610612754,Pacers,203506,Victor Oladipo,2020-08-14,placed on IL with sore left ankle,2020-08-18,activated from IL
13998,1610612754,Pacers,203506,Victor Oladipo,2020-08-18,sore left eye (DTD),,
13999,1610612761,Raptors,,Ed Davis ,2010-10-27,placed on IL recovering from arthroscopic surgery on right kene to repair torn meniscus,,
14000,1610612761,Raptors,2556,Marcus Banks,2010-10-27,placed on IL,2010-10-29,activated from IL
14001,1610612761,Raptors,202374,Solomon Alabi,2010-10-27,placed on IL,2010-11-12,activated from IL
14002,1610612761,Raptors,201595,Joey Dorsey,2010-10-29,placed on IL,2010-11-01,activated from IL
14003,1610612761,Raptors,2556,Marcus Banks,2010-11-01,placed on IL,2010-11-06,activated from IL
14004,1610612761,Raptors,201603,Sonny Weems,2010-11-06,ankle injury (DTD),2010-11-08,activated from IL
14005,1610612761,Raptors,201603,Sonny Weems,2010-11-06,placed on IL with ankle injury,2010-11-08,activated from IL
14006,1610612761,Raptors,201595,Joey Dorsey,2010-11-08,placed on IL,2010-11-10,activated from IL
14007,1610612761,Raptors,2431,David Andersen,2010-11-10,flu (DTD),2010-11-13,activated from IL
14008,1610612761,Raptors,2571,Leandro Barbosa,2010-11-10,placed on IL with strained left shoulder,2010-11-21,activated from IL
14009,1610612761,Raptors,2431,David Andersen,2010-11-12,placed on IL with flu,2010-11-13,activated from IL
14010,1610612761,Raptors,101132,Linas Kleiza,2010-11-12,placed on IL with right Achilles tendinitis,2010-11-16,activated from IL
14011,1610612761,Raptors,,Ed Davis ,2010-11-13,placed on IL,,
14012,1610612761,Raptors,2501,Reggie Evans,2010-11-13,flu-like symptoms (DNP),2011-03-09,activated from IL
14013,1610612761,Raptors,202374,Solomon Alabi,2010-11-16,placed on IL,2010-12-11,activated from IL
14014,1610612761,Raptors,2501,Reggie Evans,2010-11-26,broken right foot (out indefinitely),2011-03-09,activated from IL
14015,1610612761,Raptors,978,Peja Stojakovic,2010-11-28,swollen left knee (DNP),2011-02-07,activated from IL
14016,1610612761,Raptors,2501,Reggie Evans,2010-11-28,broken right foot (DNP),2011-03-09,activated from IL
14017,1610612761,Raptors,978,Peja Stojakovic,2010-12-01,swollen left knee (DNP),2011-02-07,activated from IL
14018,1610612761,Raptors,2501,Reggie Evans,2010-12-01,placed on IL recovering from surgery to repair broken right foot,2011-03-09,activated from IL
14019,1610612761,Raptors,978,Peja Stojakovic,2010-12-03,swollen left knee (DNP),2011-02-07,activated from IL
14020,1610612761,Raptors,978,Peja Stojakovic,2010-12-05,sore/swollen left knee (DNP),2011-02-07,activated from IL
14021,1610612761,Raptors,978,Peja Stojakovic,2010-12-08,swollen left knee (DNP),2011-02-07,activated from IL
14022,1610612761,Raptors,101181,Jose Calderon,2010-12-10,sore left foot (DTD),2010-12-17,activated from IL
14023,1610612761,Raptors,101181,Jose Calderon,2010-12-11,placed on IL with left foot injury,2010-12-17,activated from IL
14024,1610612761,Raptors,978,Peja Stojakovic,2010-12-11,swollen left knee (DNP),2011-02-07,activated from IL
14025,1610612761,Raptors,978,Peja Stojakovic,2010-12-14,swollen left knee (DNP),2011-02-07,activated from IL
14026,1610612761,Raptors,200745,Andrea Bargnani,2010-12-15,sore left knee (DNP),2011-01-04,activated from IL
14027,1610612761,Raptors,978,Peja Stojakovic,2010-12-15,swollen left knee (DNP),2011-02-07,activated from IL
14028,1610612761,Raptors,978,Peja Stojakovic,2010-12-17,placed on IL with swollen left knee,2011-02-07,activated from IL
14029,1610612761,Raptors,201603,Sonny Weems,2010-12-17,sore lower back (DNP),2011-01-07,activated from IL
14030,1610612761,Raptors,200745,Andrea Bargnani,2010-12-19,sore right ankle (DNP),2011-01-04,activated from IL
14031,1610612761,Raptors,201603,Sonny Weems,2010-12-19,back spasms (DNP),2011-01-07,activated from IL
14032,1610612761,Raptors,201573,Jerryd Bayless,2010-12-22,food poisoning (DNP),2011-02-09,activated from IL
14033,1610612761,Raptors,201603,Sonny Weems,2010-12-22,back spasms (DNP),2011-01-07,activated from IL
14034,1610612761,Raptors,200745,Andrea Bargnani,2010-12-27,placed on IL with strained left calf,2011-01-04,activated from IL
14035,1610612761,Raptors,201603,Sonny Weems,2010-12-27,back spasms (DNP),2011-01-07,activated from IL
14036,1610612761,Raptors,101181,Jose Calderon,2010-12-28,sore ankle (DNP),2011-04-06,activated from IL
14037,1610612761,Raptors,201603,Sonny Weems,2010-12-28,back spasms (DNP),2011-01-07,activated from IL
14038,1610612761,Raptors,201603,Sonny Weems,2010-12-31,back spasms (DNP),2011-01-07,activated from IL
14039,1610612761,Raptors,201573,Jerryd Bayless,2011-01-02,sprained left ankle (DNP),2011-02-09,activated from IL
14040,1610612761,Raptors,201603,Sonny Weems,2011-01-02,back spasms (DNP),2011-01-07,activated from IL
14041,1610612761,Raptors,201603,Sonny Weems,2011-01-04,placed on IL with back spasms,2011-01-07,activated from IL
14042,1610612761,Raptors,201573,Jerryd Bayless,2011-01-07,sprained left ankle (DNP),2011-02-09,activated from IL
14043,1610612761,Raptors,202374,Solomon Alabi,2011-01-07,placed on IL,2011-01-14,activated from IL
14044,1610612761,Raptors,201603,Sonny Weems,2011-01-07,back spasms (DNP),2011-01-24,activated from IL
14045,1610612761,Raptors,201603,Sonny Weems,2011-01-09,back spasms (DNP),2011-01-24,activated from IL
14046,1610612761,Raptors,2571,Leandro Barbosa,2011-01-14,strained right hamstring (DTD),2011-02-08,activated from IL
14047,1610612761,Raptors,201603,Sonny Weems,2011-01-14,placed on IL with sore back,2011-01-24,activated from IL
14048,1610612761,Raptors,201573,Jerryd Bayless,2011-01-15,sore/sprained left ankle (DNP),2011-02-09,activated from IL
14049,1610612761,Raptors,2571,Leandro Barbosa,2011-01-15,strained right hamstring (DNP),2011-02-08,activated from IL
14050,1610612761,Raptors,201573,Jerryd Bayless,2011-01-17,sore left ankle (DNP),2011-02-09,activated from IL
14051,1610612761,Raptors,2571,Leandro Barbosa,2011-01-17,strained right hamstring (DNP),2011-02-08,activated from IL
14052,1610612761,Raptors,101132,Linas Kleiza,2011-01-17,sore right knee (DNP),2011-03-30,activated from IL
14053,1610612761,Raptors,2571,Leandro Barbosa,2011-01-19,strained right hamstring (DNP),2011-02-08,activated from IL
14054,1610612761,Raptors,201595,Joey Dorsey,2011-01-21,sore right knee (DTD),2011-03-04,activated from IL
14055,1610612761,Raptors,2571,Leandro Barbosa,2011-01-21,strained right hamstring (DNP),2011-02-08,activated from IL
14056,1610612761,Raptors,201595,Joey Dorsey,2011-01-22,strained right patella tendon (DNP),2011-03-04,activated from IL
14057,1610612761,Raptors,2571,Leandro Barbosa,2011-01-22,strained right hamstring (DNP),2011-02-08,activated from IL
14058,1610612761,Raptors,101132,Linas Kleiza,2011-01-22,sore right knee (DNP),2011-03-30,activated from IL
14059,1610612761,Raptors,201595,Joey Dorsey,2011-01-24,strained right patella tendon (DNP),2011-03-04,activated from IL
14060,1610612761,Raptors,101181,Jose Calderon,2011-01-24,flu-like symptoms / ankle injury (CBC) (DNP),2011-04-06,activated from IL
14061,1610612761,Raptors,2571,Leandro Barbosa,2011-01-24,placed on IL with strained right hamstring,2011-02-08,activated from IL
14062,1610612761,Raptors,101132,Linas Kleiza,2011-01-24,sore right knee (DNP),2011-03-30,activated from IL
14063,1610612761,Raptors,,Alex Ajinca,2011-01-24,placed on IL,,
14064,1610612761,Raptors,101132,Linas Kleiza,2011-01-26,placed on IL with sore right knee,2011-03-30,activated from IL
14065,1610612761,Raptors,101132,Linas Kleiza,2011-02-03,microfracture surgery on right knee to repair cartilage damage (out for season),2011-03-30,activated from IL
14066,1610612761,Raptors,201573,Jerryd Bayless,2011-02-04,sprained right knee (DTD),2011-02-09,activated from IL
14067,1610612761,Raptors,,Alex Ajinca,2011-02-08,sore left foot (DNP),,
14068,1610612761,Raptors,201573,Jerryd Bayless,2011-02-08,placed on IL with sprained right knee,2011-02-09,activated from IL
14069,1610612761,Raptors,202374,Solomon Alabi,2011-02-09,placed on IL,2011-02-11,activated from IL
14070,1610612761,Raptors,,Alex Ajinca,2011-02-11,sore left foot (DNP),,
14071,1610612761,Raptors,101161,Amir Johnson,2011-02-11,placed on IL with sprained right ankle,2011-02-13,activated from IL
14072,1610612761,Raptors,202374,Solomon Alabi,2011-02-13,placed on IL,2011-02-21,activated from IL
14073,1610612761,Raptors,201595,Joey Dorsey,2011-02-23,placed on IL with back spasms,2011-03-04,activated from IL
14074,1610612761,Raptors,200745,Andrea Bargnani,2011-02-27,flu (DNP),2011-03-11,activated from IL
14075,1610612761,Raptors,202374,Solomon Alabi,2011-03-04,placed on IL,2011-04-11,activated from IL
14076,1610612761,Raptors,,Alex Ajinca,2011-03-09,sore right knee (DNP),,
14077,1610612761,Raptors,200745,Andrea Bargnani,2011-03-09,placed on IL with flu,2011-03-11,activated from IL
